,danceability,valence,year,recession,election,fedfundrate,UnemploymentRate,US_GDP,Entertainment_GDP,year_1,State_prisons,fertility,DeathRate,S&P500
211,0.706,0.7140000000000001,2000,0,1,6.235833333333333,3.9666666666666663,10002.179,49295.0,2000,1209130.0,2.056,869.0,-0.09
212,0.5445,0.5379999999999999,2000,0,1,6.235833333333333,3.9666666666666663,10002.179,49295.0,2000,1209130.0,2.056,869.0,-0.09
213,0.736,0.871,2000,0,1,6.235833333333333,3.9666666666666663,10002.179,49295.0,2000,1209130.0,2.056,869.0,-0.09
214,0.754,0.818,2000,0,1,6.235833333333333,3.9666666666666663,10002.179,49295.0,2000,1209130.0,2.056,869.0,-0.09
215,0.6609999999999999,0.256,2000,0,1,6.235833333333333,3.9666666666666663,10002.179,49295.0,2000,1209130.0,2.056,869.0,-0.09
216,0.578,0.741,2000,0,1,6.235833333333333,3.9666666666666663,10002.179,49295.0,2000,1209130.0,2.056,869.0,-0.09
217,0.813,0.792,2000,0,1,6.235833333333333,3.9666666666666663,10002.179,49295.0,2000,1209130.0,2.056,869.0,-0.09
218,0.807,0.857,2000,0,1,6.235833333333333,3.9666666666666663,10002.179,49295.0,2000,1209130.0,2.056,869.0,-0.09
219,0.746,0.272,2000,0,1,6.235833333333333,3.9666666666666663,10002.179,49295.0,2000,1209130.0,2.056,869.0,-0.09
220,0.593,0.736,2000,0,1,6.235833333333333,3.9666666666666663,10002.179,49295.0,2000,1209130.0,2.056,869.0,-0.09
221,0.634,0.5770000000000001,2000,0,1,6.235833333333333,3.9666666666666663,10002.179,49295.0,2000,1209130.0,2.056,869.0,-0.09
222,0.8625,0.5569999999999999,2000,0,1,6.235833333333333,3.9666666666666663,10002.179,49295.0,2000,1209130.0,2.056,869.0,-0.09
223,0.63,0.6829999999999999,2000,0,1,6.235833333333333,3.9666666666666663,10002.179,49295.0,2000,1209130.0,2.056,869.0,-0.09
224,0.624,0.914,2000,0,1,6.235833333333333,3.9666666666666663,10002.179,49295.0,2000,1209130.0,2.056,869.0,-0.09
225,0.634,0.5579999999999999,2000,0,1,6.235833333333333,3.9666666666666663,10002.179,49295.0,2000,1209130.0,2.056,869.0,-0.09
226,0.412,0.1335,2000,0,1,6.235833333333333,3.9666666666666663,10002.179,49295.0,2000,1209130.0,2.056,869.0,-0.09
227,0.69,0.561,2000,0,1,6.235833333333333,3.9666666666666663,10002.179,49295.0,2000,1209130.0,2.056,869.0,-0.09
228,0.8390000000000001,0.927,2000,0,1,6.235833333333333,3.9666666666666663,10002.179,49295.0,2000,1209130.0,2.056,869.0,-0.09
229,0.434,0.684,2000,0,1,6.235833333333333,3.9666666666666663,10002.179,49295.0,2000,1209130.0,2.056,869.0,-0.09
230,0.627,0.7340000000000001,2000,0,1,6.235833333333333,3.9666666666666663,10002.179,49295.0,2000,1209130.0,2.056,869.0,-0.09
231,0.599,0.298,2000,0,1,6.235833333333333,3.9666666666666663,10002.179,49295.0,2000,1209130.0,2.056,869.0,-0.09
232,0.478,0.564,2000,0,1,6.235833333333333,3.9666666666666663,10002.179,49295.0,2000,1209130.0,2.056,869.0,-0.09
233,0.857,0.748,2000,0,1,6.235833333333333,3.9666666666666663,10002.179,49295.0,2000,1209130.0,2.056,869.0,-0.09
234,0.77,0.474,2000,0,1,6.235833333333333,3.9666666666666663,10002.179,49295.0,2000,1209130.0,2.056,869.0,-0.09
235,0.7290000000000001,0.963,2000,0,1,6.235833333333333,3.9666666666666663,10002.179,49295.0,2000,1209130.0,2.056,869.0,-0.09
236,0.9495,0.7755000000000001,2000,0,1,6.235833333333333,3.9666666666666663,10002.179,49295.0,2000,1209130.0,2.056,869.0,-0.09
237,0.8290000000000001,0.726,2000,0,1,6.235833333333333,3.9666666666666663,10002.179,49295.0,2000,1209130.0,2.056,869.0,-0.09
238,0.514,0.7340000000000001,2000,0,1,6.235833333333333,3.9666666666666663,10002.179,49295.0,2000,1209130.0,2.056,869.0,-0.09
239,0.59,0.0743,2000,0,1,6.235833333333333,3.9666666666666663,10002.179,49295.0,2000,1209130.0,2.056,869.0,-0.09
240,0.541,0.271,2000,0,1,6.235833333333333,3.9666666666666663,10002.179,49295.0,2000,1209130.0,2.056,869.0,-0.09
241,0.458,0.513,2000,0,1,6.235833333333333,3.9666666666666663,10002.179,49295.0,2000,1209130.0,2.056,869.0,-0.09
242,0.88,0.942,2000,0,1,6.235833333333333,3.9666666666666663,10002.179,49295.0,2000,1209130.0,2.056,869.0,-0.09
243,0.721,0.508,2000,0,1,6.235833333333333,3.9666666666666663,10002.179,49295.0,2000,1209130.0,2.056,869.0,-0.09
244,0.7979999999999999,0.643,2000,0,1,6.235833333333333,3.9666666666666663,10002.179,49295.0,2000,1209130.0,2.056,869.0,-0.09
245,0.736,0.224,2000,0,1,6.235833333333333,3.9666666666666663,10002.179,49295.0,2000,1209130.0,2.056,869.0,-0.09
246,0.8245,0.868,2000,0,1,6.235833333333333,3.9666666666666663,10002.179,49295.0,2000,1209130.0,2.056,869.0,-0.09
247,0.628,0.31,2000,0,1,6.235833333333333,3.9666666666666663,10002.179,49295.0,2000,1209130.0,2.056,869.0,-0.09
248,0.914,0.6659999999999999,2000,0,1,6.235833333333333,3.9666666666666663,10002.179,49295.0,2000,1209130.0,2.056,869.0,-0.09
249,0.675,0.594,2000,0,1,6.235833333333333,3.9666666666666663,10002.179,49295.0,2000,1209130.0,2.056,869.0,-0.09
250,0.5539999999999999,0.447,2000,0,1,6.235833333333333,3.9666666666666663,10002.179,49295.0,2000,1209130.0,2.056,869.0,-0.09
251,0.774,0.354,2000,0,1,6.235833333333333,3.9666666666666663,10002.179,49295.0,2000,1209130.0,2.056,869.0,-0.09
252,0.488,0.818,2000,0,1,6.235833333333333,3.9666666666666663,10002.179,49295.0,2000,1209130.0,2.056,869.0,-0.09
253,0.922,0.309,2000,0,1,6.235833333333333,3.9666666666666663,10002.179,49295.0,2000,1209130.0,2.056,869.0,-0.09
254,0.677,0.706,2000,0,1,6.235833333333333,3.9666666666666663,10002.179,49295.0,2000,1209130.0,2.056,869.0,-0.09
255,0.581,0.213,2000,0,1,6.235833333333333,3.9666666666666663,10002.179,49295.0,2000,1209130.0,2.056,869.0,-0.09
256,0.674,0.452,2000,0,1,6.235833333333333,3.9666666666666663,10002.179,49295.0,2000,1209130.0,2.056,869.0,-0.09
257,0.6485000000000001,0.313,2000,0,1,6.235833333333333,3.9666666666666663,10002.179,49295.0,2000,1209130.0,2.056,869.0,-0.09
258,0.664,0.453,2000,0,1,6.235833333333333,3.9666666666666663,10002.179,49295.0,2000,1209130.0,2.056,869.0,-0.09
259,0.644,0.6865000000000001,2000,0,1,6.235833333333333,3.9666666666666663,10002.179,49295.0,2000,1209130.0,2.056,869.0,-0.09
260,0.444,0.263,2000,0,1,6.235833333333333,3.9666666666666663,10002.179,49295.0,2000,1209130.0,2.056,869.0,-0.09
261,0.879,0.8170000000000001,2000,0,1,6.235833333333333,3.9666666666666663,10002.179,49295.0,2000,1209130.0,2.056,869.0,-0.09
262,0.8590000000000001,0.433,2000,0,1,6.235833333333333,3.9666666666666663,10002.179,49295.0,2000,1209130.0,2.056,869.0,-0.09
263,0.671,0.782,2000,0,1,6.235833333333333,3.9666666666666663,10002.179,49295.0,2000,1209130.0,2.056,869.0,-0.09
264,0.85,0.74,2000,0,1,6.235833333333333,3.9666666666666663,10002.179,49295.0,2000,1209130.0,2.056,869.0,-0.09
265,0.7010000000000001,0.7495,2000,0,1,6.235833333333333,3.9666666666666663,10002.179,49295.0,2000,1209130.0,2.056,869.0,-0.09
266,0.696,0.322,2000,0,1,6.235833333333333,3.9666666666666663,10002.179,49295.0,2000,1209130.0,2.056,869.0,-0.09
267,0.688,0.352,2000,0,1,6.235833333333333,3.9666666666666663,10002.179,49295.0,2000,1209130.0,2.056,869.0,-0.09
268,0.467,0.455,2000,0,1,6.235833333333333,3.9666666666666663,10002.179,49295.0,2000,1209130.0,2.056,869.0,-0.09
269,0.7020000000000001,0.693,2000,0,1,6.235833333333333,3.9666666666666663,10002.179,49295.0,2000,1209130.0,2.056,869.0,-0.09
270,0.7290000000000001,0.792,2000,0,1,6.235833333333333,3.9666666666666663,10002.179,49295.0,2000,1209130.0,2.056,869.0,-0.09
271,0.6945,0.847,2000,0,1,6.235833333333333,3.9666666666666663,10002.179,49295.0,2000,1209130.0,2.056,869.0,-0.09
272,0.7845,0.8065,2000,0,1,6.235833333333333,3.9666666666666663,10002.179,49295.0,2000,1209130.0,2.056,869.0,-0.09
273,0.541,0.435,2001,0,0,3.8874999999999997,4.741666666666666,10470.231,51812.0,2001,1208708.0,2.0305,858.8,-0.12
274,0.653,0.482,2001,0,0,3.8874999999999997,4.741666666666666,10470.231,51812.0,2001,1208708.0,2.0305,858.8,-0.12
275,0.468,0.499,2001,0,0,3.8874999999999997,4.741666666666666,10470.231,51812.0,2001,1208708.0,2.0305,858.8,-0.12
276,0.544,0.361,2001,0,0,3.8874999999999997,4.741666666666666,10470.231,51812.0,2001,1208708.0,2.0305,858.8,-0.12
277,0.908,0.897,2001,0,0,3.8874999999999997,4.741666666666666,10470.231,51812.0,2001,1208708.0,2.0305,858.8,-0.12
278,0.722,0.738,2001,0,0,3.8874999999999997,4.741666666666666,10470.231,51812.0,2001,1208708.0,2.0305,858.8,-0.12
279,0.552,0.7705,2001,0,0,3.8874999999999997,4.741666666666666,10470.231,51812.0,2001,1208708.0,2.0305,858.8,-0.12
280,0.69,0.6839999999999999,2001,0,0,3.8874999999999997,4.741666666666666,10470.231,51812.0,2001,1208708.0,2.0305,858.8,-0.12
281,0.509,0.0824,2001,0,0,3.8874999999999997,4.741666666666666,10470.231,51812.0,2001,1208708.0,2.0305,858.8,-0.12
282,0.657,0.726,2001,0,0,3.8874999999999997,4.741666666666666,10470.231,51812.0,2001,1208708.0,2.0305,858.8,-0.12
283,0.7725,0.8135,2001,0,0,3.8874999999999997,4.741666666666666,10470.231,51812.0,2001,1208708.0,2.0305,858.8,-0.12
284,0.85,0.722,2001,0,0,3.8874999999999997,4.741666666666666,10470.231,51812.0,2001,1208708.0,2.0305,858.8,-0.12
285,0.8170000000000001,0.916,2001,0,0,3.8874999999999997,4.741666666666666,10470.231,51812.0,2001,1208708.0,2.0305,858.8,-0.12
286,0.677,0.768,2001,0,0,3.8874999999999997,4.741666666666666,10470.231,51812.0,2001,1208708.0,2.0305,858.8,-0.12
287,0.642,0.6755,2001,0,0,3.8874999999999997,4.741666666666666,10470.231,51812.0,2001,1208708.0,2.0305,858.8,-0.12
288,0.733,0.8320000000000001,2001,0,0,3.8874999999999997,4.741666666666666,10470.231,51812.0,2001,1208708.0,2.0305,858.8,-0.12
289,0.519,0.637,2001,0,0,3.8874999999999997,4.741666666666666,10470.231,51812.0,2001,1208708.0,2.0305,858.8,-0.12
290,0.8405,0.6475,2001,0,0,3.8874999999999997,4.741666666666666,10470.231,51812.0,2001,1208708.0,2.0305,858.8,-0.12
291,0.7859999999999999,0.685,2001,0,0,3.8874999999999997,4.741666666666666,10470.231,51812.0,2001,1208708.0,2.0305,858.8,-0.12
292,0.627,0.7340000000000001,2001,0,0,3.8874999999999997,4.741666666666666,10470.231,51812.0,2001,1208708.0,2.0305,858.8,-0.12
293,0.736,0.609,2001,0,0,3.8874999999999997,4.741666666666666,10470.231,51812.0,2001,1208708.0,2.0305,858.8,-0.12
294,0.9185,0.9715,2001,0,0,3.8874999999999997,4.741666666666666,10470.231,51812.0,2001,1208708.0,2.0305,858.8,-0.12
295,0.6990000000000001,0.679,2001,0,0,3.8874999999999997,4.741666666666666,10470.231,51812.0,2001,1208708.0,2.0305,858.8,-0.12
296,0.677,0.448,2001,0,0,3.8874999999999997,4.741666666666666,10470.231,51812.0,2001,1208708.0,2.0305,858.8,-0.12
297,0.6829999999999999,0.828,2001,0,0,3.8874999999999997,4.741666666666666,10470.231,51812.0,2001,1208708.0,2.0305,858.8,-0.12
298,0.412,0.1335,2001,0,0,3.8874999999999997,4.741666666666666,10470.231,51812.0,2001,1208708.0,2.0305,858.8,-0.12
299,0.774,0.354,2001,0,0,3.8874999999999997,4.741666666666666,10470.231,51812.0,2001,1208708.0,2.0305,858.8,-0.12
300,0.6425,0.2339999999999999,2001,0,0,3.8874999999999997,4.741666666666666,10470.231,51812.0,2001,1208708.0,2.0305,858.8,-0.12
301,0.8374999999999999,0.6114999999999999,2001,0,0,3.8874999999999997,4.741666666666666,10470.231,51812.0,2001,1208708.0,2.0305,858.8,-0.12
302,0.622,0.607,2001,0,0,3.8874999999999997,4.741666666666666,10470.231,51812.0,2001,1208708.0,2.0305,858.8,-0.12
303,0.5445,0.5379999999999999,2001,0,0,3.8874999999999997,4.741666666666666,10470.231,51812.0,2001,1208708.0,2.0305,858.8,-0.12
304,0.517,0.632,2001,0,0,3.8874999999999997,4.741666666666666,10470.231,51812.0,2001,1208708.0,2.0305,858.8,-0.12
305,0.7509999999999999,0.6459999999999999,2001,0,0,3.8874999999999997,4.741666666666666,10470.231,51812.0,2001,1208708.0,2.0305,858.8,-0.12
306,0.612,0.716,2001,0,0,3.8874999999999997,4.741666666666666,10470.231,51812.0,2001,1208708.0,2.0305,858.8,-0.12
307,0.5920000000000001,0.424,2001,0,0,3.8874999999999997,4.741666666666666,10470.231,51812.0,2001,1208708.0,2.0305,858.8,-0.12
308,0.618,0.6970000000000001,2001,0,0,3.8874999999999997,4.741666666666666,10470.231,51812.0,2001,1208708.0,2.0305,858.8,-0.12
309,0.4555,0.4135,2001,0,0,3.8874999999999997,4.741666666666666,10470.231,51812.0,2001,1208708.0,2.0305,858.8,-0.12
310,0.8,0.8009999999999999,2001,0,0,3.8874999999999997,4.741666666666666,10470.231,51812.0,2001,1208708.0,2.0305,858.8,-0.12
311,0.418,0.213,2001,0,0,3.8874999999999997,4.741666666666666,10470.231,51812.0,2001,1208708.0,2.0305,858.8,-0.12
312,0.7809999999999999,0.91,2001,0,0,3.8874999999999997,4.741666666666666,10470.231,51812.0,2001,1208708.0,2.0305,858.8,-0.12
313,0.636,0.496,2001,0,0,3.8874999999999997,4.741666666666666,10470.231,51812.0,2001,1208708.0,2.0305,858.8,-0.12
314,0.6759999999999999,0.206,2001,0,0,3.8874999999999997,4.741666666666666,10470.231,51812.0,2001,1208708.0,2.0305,858.8,-0.12
315,0.659,0.687,2001,0,0,3.8874999999999997,4.741666666666666,10470.231,51812.0,2001,1208708.0,2.0305,858.8,-0.12
316,0.698,0.6759999999999999,2001,0,0,3.8874999999999997,4.741666666666666,10470.231,51812.0,2001,1208708.0,2.0305,858.8,-0.12
317,0.406,0.207,2001,0,0,3.8874999999999997,4.741666666666666,10470.231,51812.0,2001,1208708.0,2.0305,858.8,-0.12
318,0.569,0.339,2001,0,0,3.8874999999999997,4.741666666666666,10470.231,51812.0,2001,1208708.0,2.0305,858.8,-0.12
319,0.66,0.233,2001,0,0,3.8874999999999997,4.741666666666666,10470.231,51812.0,2001,1208708.0,2.0305,858.8,-0.12
320,0.721,0.7609999999999999,2001,0,0,3.8874999999999997,4.741666666666666,10470.231,51812.0,2001,1208708.0,2.0305,858.8,-0.12
321,0.5870000000000001,0.65,2001,0,0,3.8874999999999997,4.741666666666666,10470.231,51812.0,2001,1208708.0,2.0305,858.8,-0.12
322,0.3525,0.713,2001,0,0,3.8874999999999997,4.741666666666666,10470.231,51812.0,2001,1208708.0,2.0305,858.8,-0.12
323,0.775,0.895,2001,0,0,3.8874999999999997,4.741666666666666,10470.231,51812.0,2001,1208708.0,2.0305,858.8,-0.12
324,0.439,0.219,2001,0,0,3.8874999999999997,4.741666666666666,10470.231,51812.0,2001,1208708.0,2.0305,858.8,-0.12
325,0.5395000000000001,0.453,2001,0,0,3.8874999999999997,4.741666666666666,10470.231,51812.0,2001,1208708.0,2.0305,858.8,-0.12
326,0.605,0.275,2001,0,0,3.8874999999999997,4.741666666666666,10470.231,51812.0,2001,1208708.0,2.0305,858.8,-0.12
327,0.657,0.56,2001,0,0,3.8874999999999997,4.741666666666666,10470.231,51812.0,2001,1208708.0,2.0305,858.8,-0.12
328,0.8740000000000001,0.6459999999999999,2001,0,0,3.8874999999999997,4.741666666666666,10470.231,51812.0,2001,1208708.0,2.0305,858.8,-0.12
329,0.721,0.821,2001,0,0,3.8874999999999997,4.741666666666666,10470.231,51812.0,2001,1208708.0,2.0305,858.8,-0.12
330,0.463,0.259,2001,0,0,3.8874999999999997,4.741666666666666,10470.231,51812.0,2001,1208708.0,2.0305,858.8,-0.12
331,0.8965,0.9025,2001,0,0,3.8874999999999997,4.741666666666666,10470.231,51812.0,2001,1208708.0,2.0305,858.8,-0.12
332,0.647,0.816,2001,0,0,3.8874999999999997,4.741666666666666,10470.231,51812.0,2001,1208708.0,2.0305,858.8,-0.12
333,0.499,0.617,2001,0,0,3.8874999999999997,4.741666666666666,10470.231,51812.0,2001,1208708.0,2.0305,858.8,-0.12
334,0.667,0.244,2001,0,0,3.8874999999999997,4.741666666666666,10470.231,51812.0,2001,1208708.0,2.0305,858.8,-0.12
335,0.42,0.659,2001,0,0,3.8874999999999997,4.741666666666666,10470.231,51812.0,2001,1208708.0,2.0305,858.8,-0.12
336,0.595,0.542,2001,0,0,3.8874999999999997,4.741666666666666,10470.231,51812.0,2001,1208708.0,2.0305,858.8,-0.12
337,0.933,0.5870000000000001,2001,0,0,3.8874999999999997,4.741666666666666,10470.231,51812.0,2001,1208708.0,2.0305,858.8,-0.12
338,0.583,0.352,2001,0,0,3.8874999999999997,4.741666666666666,10470.231,51812.0,2001,1208708.0,2.0305,858.8,-0.12
339,0.43,0.3155,2001,0,0,3.8874999999999997,4.741666666666666,10470.231,51812.0,2001,1208708.0,2.0305,858.8,-0.12
340,0.85,0.74,2001,0,0,3.8874999999999997,4.741666666666666,10470.231,51812.0,2001,1208708.0,2.0305,858.8,-0.12
341,0.7275,0.9345,2001,0,0,3.8874999999999997,4.741666666666666,10470.231,51812.0,2001,1208708.0,2.0305,858.8,-0.12
342,0.8315000000000001,0.398,2001,0,0,3.8874999999999997,4.741666666666666,10470.231,51812.0,2001,1208708.0,2.0305,858.8,-0.12
343,0.487,0.306,2001,0,0,3.8874999999999997,4.741666666666666,10470.231,51812.0,2001,1208708.0,2.0305,858.8,-0.12
344,0.5680000000000001,0.1475,2001,0,0,3.8874999999999997,4.741666666666666,10470.231,51812.0,2001,1208708.0,2.0305,858.8,-0.12
345,0.308,0.3560000000000001,2001,0,0,3.8874999999999997,4.741666666666666,10470.231,51812.0,2001,1208708.0,2.0305,858.8,-0.12
346,0.665,0.711,2002,0,0,1.6666666666666667,5.783333333333334,10783.5,56935.0,2002,1237476.0,2.0205,855.9,-0.22
347,0.96,0.9125,2002,0,0,1.6666666666666667,5.783333333333334,10783.5,56935.0,2002,1237476.0,2.0205,855.9,-0.22
348,0.73,0.589,2002,0,0,1.6666666666666667,5.783333333333334,10783.5,56935.0,2002,1237476.0,2.0205,855.9,-0.22
349,0.5579999999999999,0.371,2002,0,0,1.6666666666666667,5.783333333333334,10783.5,56935.0,2002,1237476.0,2.0205,855.9,-0.22
350,0.524,0.2625,2002,0,0,1.6666666666666667,5.783333333333334,10783.5,56935.0,2002,1237476.0,2.0205,855.9,-0.22
351,0.5555000000000001,0.432,2002,0,0,1.6666666666666667,5.783333333333334,10783.5,56935.0,2002,1237476.0,2.0205,855.9,-0.22
352,0.8290000000000001,0.8690000000000001,2002,0,0,1.6666666666666667,5.783333333333334,10783.5,56935.0,2002,1237476.0,2.0205,855.9,-0.22
353,0.816,0.649,2002,0,0,1.6666666666666667,5.783333333333334,10783.5,56935.0,2002,1237476.0,2.0205,855.9,-0.22
354,0.4315,0.511,2002,0,0,1.6666666666666667,5.783333333333334,10783.5,56935.0,2002,1237476.0,2.0205,855.9,-0.22
355,0.585,0.4270000000000001,2002,0,0,1.6666666666666667,5.783333333333334,10783.5,56935.0,2002,1237476.0,2.0205,855.9,-0.22
356,0.7230000000000001,0.8420000000000001,2002,0,0,1.6666666666666667,5.783333333333334,10783.5,56935.0,2002,1237476.0,2.0205,855.9,-0.22
357,0.643,0.903,2002,0,0,1.6666666666666667,5.783333333333334,10783.5,56935.0,2002,1237476.0,2.0205,855.9,-0.22
358,0.7929999999999999,0.8059999999999999,2002,0,0,1.6666666666666667,5.783333333333334,10783.5,56935.0,2002,1237476.0,2.0205,855.9,-0.22
359,0.9185,0.9715,2002,0,0,1.6666666666666667,5.783333333333334,10783.5,56935.0,2002,1237476.0,2.0205,855.9,-0.22
360,0.723,0.8270000000000001,2002,0,0,1.6666666666666667,5.783333333333334,10783.5,56935.0,2002,1237476.0,2.0205,855.9,-0.22
361,0.3185,0.2585,2002,0,0,1.6666666666666667,5.783333333333334,10783.5,56935.0,2002,1237476.0,2.0205,855.9,-0.22
362,0.91,0.6525000000000001,2002,0,0,1.6666666666666667,5.783333333333334,10783.5,56935.0,2002,1237476.0,2.0205,855.9,-0.22
363,0.5680000000000001,0.1475,2002,0,0,1.6666666666666667,5.783333333333334,10783.5,56935.0,2002,1237476.0,2.0205,855.9,-0.22
364,0.499,0.652,2002,0,0,1.6666666666666667,5.783333333333334,10783.5,56935.0,2002,1237476.0,2.0205,855.9,-0.22
365,0.4270000000000001,0.304,2002,0,0,1.6666666666666667,5.783333333333334,10783.5,56935.0,2002,1237476.0,2.0205,855.9,-0.22
366,0.449,0.198,2002,0,0,1.6666666666666667,5.783333333333334,10783.5,56935.0,2002,1237476.0,2.0205,855.9,-0.22
367,0.383,0.1825,2002,0,0,1.6666666666666667,5.783333333333334,10783.5,56935.0,2002,1237476.0,2.0205,855.9,-0.22
368,0.7929999999999999,0.872,2002,0,0,1.6666666666666667,5.783333333333334,10783.5,56935.0,2002,1237476.0,2.0205,855.9,-0.22
369,0.651,0.7545,2002,0,0,1.6666666666666667,5.783333333333334,10783.5,56935.0,2002,1237476.0,2.0205,855.9,-0.22
370,0.716,0.7155,2002,0,0,1.6666666666666667,5.783333333333334,10783.5,56935.0,2002,1237476.0,2.0205,855.9,-0.22
371,0.7909999999999999,0.742,2002,0,0,1.6666666666666667,5.783333333333334,10783.5,56935.0,2002,1237476.0,2.0205,855.9,-0.22
372,0.414,0.16,2002,0,0,1.6666666666666667,5.783333333333334,10783.5,56935.0,2002,1237476.0,2.0205,855.9,-0.22
373,0.727,0.696,2002,0,0,1.6666666666666667,5.783333333333334,10783.5,56935.0,2002,1237476.0,2.0205,855.9,-0.22
374,0.6679999999999999,0.5710000000000001,2002,0,0,1.6666666666666667,5.783333333333334,10783.5,56935.0,2002,1237476.0,2.0205,855.9,-0.22
375,0.7659999999999999,0.964,2002,0,0,1.6666666666666667,5.783333333333334,10783.5,56935.0,2002,1237476.0,2.0205,855.9,-0.22
376,0.523,0.17,2002,0,0,1.6666666666666667,5.783333333333334,10783.5,56935.0,2002,1237476.0,2.0205,855.9,-0.22
377,0.907,0.875,2002,0,0,1.6666666666666667,5.783333333333334,10783.5,56935.0,2002,1237476.0,2.0205,855.9,-0.22
378,0.792,0.812,2002,0,0,1.6666666666666667,5.783333333333334,10783.5,56935.0,2002,1237476.0,2.0205,855.9,-0.22
379,0.675,0.56,2002,0,0,1.6666666666666667,5.783333333333334,10783.5,56935.0,2002,1237476.0,2.0205,855.9,-0.22
380,0.667,0.493,2002,0,0,1.6666666666666667,5.783333333333334,10783.5,56935.0,2002,1237476.0,2.0205,855.9,-0.22
381,0.6515,0.885,2002,0,0,1.6666666666666667,5.783333333333334,10783.5,56935.0,2002,1237476.0,2.0205,855.9,-0.22
382,0.628,0.626,2002,0,0,1.6666666666666667,5.783333333333334,10783.5,56935.0,2002,1237476.0,2.0205,855.9,-0.22
383,0.776,0.878,2002,0,0,1.6666666666666667,5.783333333333334,10783.5,56935.0,2002,1237476.0,2.0205,855.9,-0.22
384,0.489,0.5670000000000001,2002,0,0,1.6666666666666667,5.783333333333334,10783.5,56935.0,2002,1237476.0,2.0205,855.9,-0.22
385,0.6865000000000001,0.0595,2002,0,0,1.6666666666666667,5.783333333333334,10783.5,56935.0,2002,1237476.0,2.0205,855.9,-0.22
386,0.708,0.545,2002,0,0,1.6666666666666667,5.783333333333334,10783.5,56935.0,2002,1237476.0,2.0205,855.9,-0.22
387,0.524,0.736,2002,0,0,1.6666666666666667,5.783333333333334,10783.5,56935.0,2002,1237476.0,2.0205,855.9,-0.22
388,0.616,0.362,2002,0,0,1.6666666666666667,5.783333333333334,10783.5,56935.0,2002,1237476.0,2.0205,855.9,-0.22
389,0.476,0.525,2002,0,0,1.6666666666666667,5.783333333333334,10783.5,56935.0,2002,1237476.0,2.0205,855.9,-0.22
390,0.5920000000000001,0.424,2002,0,0,1.6666666666666667,5.783333333333334,10783.5,56935.0,2002,1237476.0,2.0205,855.9,-0.22
391,0.815,0.7170000000000001,2002,0,0,1.6666666666666667,5.783333333333334,10783.5,56935.0,2002,1237476.0,2.0205,855.9,-0.22
392,0.7295,0.8525,2002,0,0,1.6666666666666667,5.783333333333334,10783.5,56935.0,2002,1237476.0,2.0205,855.9,-0.22
393,0.8009999999999999,0.295,2002,0,0,1.6666666666666667,5.783333333333334,10783.5,56935.0,2002,1237476.0,2.0205,855.9,-0.22
394,0.667,0.718,2002,0,0,1.6666666666666667,5.783333333333334,10783.5,56935.0,2002,1237476.0,2.0205,855.9,-0.22
395,0.778,0.923,2002,0,0,1.6666666666666667,5.783333333333334,10783.5,56935.0,2002,1237476.0,2.0205,855.9,-0.22
396,0.8740000000000001,0.6459999999999999,2002,0,0,1.6666666666666667,5.783333333333334,10783.5,56935.0,2002,1237476.0,2.0205,855.9,-0.22
397,0.653,0.64,2002,0,0,1.6666666666666667,5.783333333333334,10783.5,56935.0,2002,1237476.0,2.0205,855.9,-0.22
398,0.7859999999999999,0.309,2002,0,0,1.6666666666666667,5.783333333333334,10783.5,56935.0,2002,1237476.0,2.0205,855.9,-0.22
399,0.5670000000000001,0.459,2002,0,0,1.6666666666666667,5.783333333333334,10783.5,56935.0,2002,1237476.0,2.0205,855.9,-0.22
400,0.599,0.4875,2002,0,0,1.6666666666666667,5.783333333333334,10783.5,56935.0,2002,1237476.0,2.0205,855.9,-0.22
401,0.565,0.242,2002,0,0,1.6666666666666667,5.783333333333334,10783.5,56935.0,2002,1237476.0,2.0205,855.9,-0.22
402,0.713,0.475,2002,0,0,1.6666666666666667,5.783333333333334,10783.5,56935.0,2002,1237476.0,2.0205,855.9,-0.22
403,0.615,0.34,2002,0,0,1.6666666666666667,5.783333333333334,10783.5,56935.0,2002,1237476.0,2.0205,855.9,-0.22
404,0.6920000000000001,0.629,2002,0,0,1.6666666666666667,5.783333333333334,10783.5,56935.0,2002,1237476.0,2.0205,855.9,-0.22
405,0.855,0.908,2002,0,0,1.6666666666666667,5.783333333333334,10783.5,56935.0,2002,1237476.0,2.0205,855.9,-0.22
406,0.436,0.0609,2002,0,0,1.6666666666666667,5.783333333333334,10783.5,56935.0,2002,1237476.0,2.0205,855.9,-0.22
407,0.5870000000000001,0.65,2002,0,0,1.6666666666666667,5.783333333333334,10783.5,56935.0,2002,1237476.0,2.0205,855.9,-0.22
408,0.604,0.5349999999999999,2002,0,0,1.6666666666666667,5.783333333333334,10783.5,56935.0,2002,1237476.0,2.0205,855.9,-0.22
409,0.629,0.341,2002,0,0,1.6666666666666667,5.783333333333334,10783.5,56935.0,2002,1237476.0,2.0205,855.9,-0.22
410,0.513,0.52,2002,0,0,1.6666666666666667,5.783333333333334,10783.5,56935.0,2002,1237476.0,2.0205,855.9,-0.22
411,0.487,0.484,2002,0,0,1.6666666666666667,5.783333333333334,10783.5,56935.0,2002,1237476.0,2.0205,855.9,-0.22
